"","OTU","Sample","Abundance","replicate","Description","treatment","material","polymer","timepoint.days.","station","detail","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"1918","asv.3856","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","desulfuricans"
"1919","asv.3888","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","baumannii/calcoaceticus/indicus/junii/lactucae/nosocomialis/oleivorans/pittii/rhizosphaerae/seifertii"
"1920","asv.3912","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","unassigned"
"1921","asv.3919","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","unassigned"
"1922","asv.3927","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","unassigned"
"1923","asv.3951","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","unassigned"
"1924","asv.3953","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","unassigned"
"1925","asv.3955","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Atopostipes","unassigned"
"1926","asv.3960","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","albigilva/nasdae/vesicularis"
"1927","asv.3972","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","unassigned"
"1928","asv.4036","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","unassigned","unassigned"
"1929","asv.4156","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","gleum/indologenes/jejuense"
"1930","asv.4207","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","unassigned","unassigned"
"1931","asv.4245","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","guguanensis/mendocina"
"1932","asv.4262","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","unassigned"
"1933","asv.4302","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Phreatobacter","unassigned"
"1934","asv.4307","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","afermentans/coyleae/fournieri/ihumii/mucifaciens/pilbarense/ureicelerivorans"
"1935","asv.4309","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Tissierella","unassigned"
"1936","asv.4351","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Schlegelella","aquatica"
"1937","asv.4354","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","allosaccharophila/aquatica/aquatilis/australiensis/bestiarum/bivalvium/cavernicola/caviae/crassostreae/dhakensis/diversa/encheleia/enterica/enteropelogenes/eucrenophila/finlandensis/hydrophila/intestinalis/jandaei/lacus/lusitana/media/molluscorum/piscicola/popoffii/rivipollensis/rivuli/salmonicida/sanarellii/sobria/taiwanensis/tecta/veronii"
"1938","asv.4389","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ottowia","unassigned"
"1939","asv.4409","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","unassigned","unassigned"
"1940","asv.4468","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Fastidiosipila","unassigned"
"1941","asv.4471","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","arthrosphaerae/assamensis/chocolatum/enclense/hominis/hydrothermale/lemovicicum/paraoxydans/proteolyticum/schleiferi/testaceum/trichothecenolyticum/zeae"
"1942","asv.4501","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","iners"
"1943","asv.4518","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","ulceribovis"
"1944","asv.4529","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","unassigned","unassigned"
"1945","asv.4530","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Alkaliphilus","unassigned","unassigned"
"1946","asv.4532","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria","flavescens/lactamica/meningitidis/mucosa/perflava/sicca/subflava"
"1947","asv.4534","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella","haemolysans/morbillorum/parahaemolysans/sanguinis/taiwanensis"
"1948","asv.4538","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechlorobacter","unassigned"
"1949","asv.4609","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Proteiniphilum","unassigned"
"1950","asv.4661","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermacoccaceae","Dermacoccus","nishinomiyaensis"
"1951","asv.4664","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Acetoanaerobium","pronyense"
"1952","asv.4685","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","unassigned"
"1953","asv.4686","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","unassigned"
"1954","asv.4705","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Atopostipes","unassigned"
"1955","asv.4706","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Mobilitalea","unassigned"
"1956","asv.4709","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Ancalomicrobiaceae","Ancalomicrobium","unassigned"
"1957","asv.4740","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Alcanivoracaceae1","Alcanivorax","unassigned"
"1958","asv.4741","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azospira","oryzae"
"1959","asv.4768","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned"
"1960","asv.4795","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","unassigned"
"1961","asv.4805","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella","curvata/kummerowiae/yambaruensis/zoogloeoides"
"1962","asv.4830","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Aquimonas","voraii"
"1963","asv.4916","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned"
"1964","asv.4943","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","unassigned"
"1965","asv.4971","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","unassigned","unassigned"
"1966","asv.5003","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Dellaglioa","unassigned"
"1967","asv.5066","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Blastocatella","unassigned"
"1968","asv.5125","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","anginosus/milleri/mitis/sanguinis/suis"
"1969","asv.5157","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","graminisolvens"
"1970","asv.5160","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","branchiarum/granuli"
"1971","asv.5258","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Haemophilus","parainfluenzae"
"1972","asv.5268","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","unassigned","unassigned"
"1973","asv.5269","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aquamicrobium","terrae"
"1974","asv.5270","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas","unassigned"
"1975","asv.5271","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Actinotalea","unassigned"
"1976","asv.5304","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","elodea/pituitosa"
"1977","asv.5311","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","denitrificans"
"1978","asv.5347","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","unassigned"
"1979","asv.5348","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","corporis"
"1980","asv.5349","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","28-4","unassigned"
"1981","asv.5376","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","unassigned"
"1982","asv.5421","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","S5-A14a","unassigned"
"1983","asv.5422","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","unassigned"
"1984","asv.5426","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Tessaracoccus","oleiagri/profundi"
"1985","asv.5492","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","unassigned"
"1986","asv.5493","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","unassigned"
"1987","asv.5494","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","unassigned"
"1988","asv.5495","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","sediminis"
"1989","asv.5533","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","nutrimenti"
"1990","asv.5585","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","cytisi/ganzhouense/guangdongense/japonicum/manausense"
"1991","asv.5689","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","unassigned","unassigned"
"1992","asv.5690","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionibacterium","unassigned"
"1993","asv.5691","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","AB1","unassigned","unassigned"
"1994","asv.5799","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","sanguinis"
"1995","asv.5800","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","subvibrioides"
"1996","asv.5801","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria","indica/marina/rhizophila"
"1997","asv.5802","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","pacaensis"
"1998","asv.5919","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","abscessus/chelonae/franklinii/fuerthensis/immunogenum/n./saopaulense"
"1999","asv.5920","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned"
"2000","asv.5921","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidocella","facilis"
"2001","asv.5981","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","zavarzinii"
"2002","asv.6037","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Facklamia","unassigned"
"2003","asv.6172","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","adhaesiva/ginsenosidimutans/yunnanensis"
"2004","asv.6173","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Anaerococcus","unassigned"
"2005","asv.6309","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Algoriphagus","unassigned"
"2006","asv.6380","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","acidaminiphila/maltophilia/nitritireducens/pictorum"
"2007","asv.6463","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","desiccabilis"
"2008","asv.6464","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Tepidimonas","unassigned"
"2009","asv.6465","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Dialister","propionicifaciens"
"2010","asv.6466","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","unassigned"
"2011","asv.6467","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Cloacibacterium","unassigned"
"2012","asv.6468","NIOZ322.013.254",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Schlegelella","unassigned"
